-9.21034037197618	-32.8655995587692
-8.51719319141624	-30.8019063740575
-8.11172808330807	-29.5916044346799
-7.82404601085629	-28.7291005567931
-7.60090245954208	-28.0598723201397
-7.41858090274813	-27.5129518476761
-7.26443022292087	-27.0503502500234
-7.13089883029635	-26.6497422409466
-7.01311579463996	-26.2962934692925
-6.90775527898214	-25.9801751002721
-6.81244509917781	-25.6941347667262
-6.72543372218818	-25.4331157508521
-6.64539101451465	-25.1929386111413
-6.57128304236092	-24.970458443223
-6.50229017087397	-24.7634295082732
-6.4377516497364	-24.5698534418314
-6.37712702791997	-24.3879184562854
-6.31996861408002	-24.2162749125176
-6.26590139280974	-24.0540093904196
-6.21460809842219	-23.9001957824699
-6.16581793425276	-23.7537728255306
-6.11929791861787	-23.6140132821354
-6.07484615604703	-23.4805988467631
-6.03228654162824	-23.3530056703667
-5.99146454710798	-23.230326474823
-5.9522438339547	-23.1127629146333
-5.91450350597185	-22.9994872566341
-5.87813586180098	-22.8901518747529
-5.84304454198971	-22.7849966867373
-5.80914299031403	-22.683048214707
-5.77635316749104	-22.5846177950889
-5.74460446917646	-22.4895075952873
-5.7138328105097	-22.3969319655993
-5.68397984736002	-22.3075226752357
-5.65499231048677	-22.2205030884458
-5.62682143352007	-22.1357095128218
-5.59942245933196	-22.0536812498613
-5.5727542122498	-21.9733820151611
-5.54677872584654	-21.8953939461818
-5.52146091786225	-21.819627712393
-5.49676830527188	-21.7452371672645
-5.47267075369281	-21.6731445446304
-5.44914025628262	-21.6024969564458
-5.42615073805792	-21.5331967695501
-5.40367788220586	-21.4659977124522
-5.38169897548709	-21.3997167856879
-5.36019277026612	-21.3351358747463
-5.33913936106829	-21.2722133965722
-5.31852007386556	-21.2102992636423
-5.29831736654804	-21.1493221098421
-5.27851473925186	-21.0901704159731
-5.25909665339476	-21.0318598176271
-5.24004845842406	-20.9743281302077
-5.22135632541191	-20.9185262412938
-5.20300718674371	-20.8634230362862
-5.18498868124103	-20.8089607487764
-5.16728910414163	-20.7557996811827
-5.14989736142976	-20.7039245200793
-5.13280292807046	-20.6522162017316
-5.11599580975408	-20.6017325673875
-5.09946650780287	-20.5524631614118
-5.08320598693109	-20.5032378071901
-5.06720564558465	-20.4551743111399
-5.05145728861651	-20.4082666993907
-5.03595310208055	-20.3616979017875
-5.02068562994976	-20.3154268485612
-5.00564775258522	-20.2706693670888
-4.99083266680008	-20.2261679534148
-4.97623386737892	-20.1818837893836
-4.96184512992682	-20.1390927249361
-4.94766049493487	-20.0964824860012
-4.93367425296013	-20.05401732843
-4.91988093082779	-20.0130314038056
-4.90627527877201	-19.9721580617802
-4.89285225843987	-19.931363760534
-4.87960703168985	-19.8915657672378
-4.8665349501225	-19.8527683492397
-4.85363154528659	-19.8135140745673
-4.84089251950916	-19.7752345452519
-4.8283137373023	-19.7379359192701
-4.81589121730374	-19.7001055737437
-4.80362112471193	-19.6632328590823
-4.79149976417958	-19.6273251189799
-4.77952357313287	-19.5913403274623
-4.76768911548587	-19.5552492448508
-4.75599307572267	-19.5206363778547
-4.7444322533216	-19.4858976014436
-4.73300355749798	-19.451004971945
-4.72170400224404	-19.4170437441514
-4.71053070164592	-19.384024108661
-4.69948086545933	-19.3502492698052
-4.68855179492714	-19.31739959907
-4.67774087882293	-19.285485807147
-4.66704558970618	-19.2527558771259
-4.65646348037564	-19.2215410948215
-4.64599218050835	-19.1900709632161
-4.6356293934728	-19.1583197427352
-4.62537289330561	-19.1281005435247
-4.61522052184159	-19.097587181195
-4.60517018598809	-19.0667545613445
-4.59521985513492	-19.0374726312837
-4.58536755869191	-19.0078594773185
-4.57561138374655	-18.9785346793005
-4.56594947283481	-18.949492665855
-4.55638002181866	-18.9207280266743
-4.54690127786412	-18.8915726145571
-4.53751153751428	-18.8640100327635
-4.52820914485196	-18.8360466063276
-4.51899248974704	-18.807658641481
-4.50986000618377	-18.7808866311
-4.50081017066385	-18.7536808304784
-4.49184150068109	-18.7260181058351
-4.48295255326384	-18.6999954039984
-4.47414192358169	-18.6727942839493
-4.46540824361293	-18.6465307373478
-4.45675018086982	-18.6212194807544
-4.44816643717843	-18.5946802141867
-4.43965574751052	-18.5690856482354
-4.43121687886465	-18.5444507582666
-4.42284862919414	-18.5185392137032
-4.41454982637944	-18.493580296764
-4.40631932724293	-18.4695892843026
-4.39815601660377	-18.4442738168094
-4.39005880637115	-18.419919648786
-4.38202663467388	-18.3965423605235
-4.37405846502471	-18.3717935422734
-4.36615328551759	-18.3480154664477
-4.35831010805657	-18.3252239629008
-4.35052796761451	-18.3010144485488
-4.3428059215206	-18.2777857555232
-4.33514304877503	-18.2555539538693
-4.32753844938981	-18.2318582760471
-4.31999124375443	-18.2099859971504
-4.31250057202527	-18.1874576937317
-4.30506559353775	-18.1642520984231
-4.29768548624013	-18.1428998798819
-4.29035944614806	-18.120865492304
-4.28308668681898	-18.0981277605598
-4.27586643884549	-18.0772739004996
-4.26869794936688	-18.0557121510544
-4.26158048159802	-18.0334215216411
-4.25451331437492	-18.0130456764057
-4.24749574171628	-17.9919366772902
-4.24052707240018	-17.9700736657164
-4.23360662955561	-17.9501567919482
-4.22673375026785	-17.9294818680451
-4.21990778519745	-17.9080281700147
-4.21312809821207	-17.8885523576489
-4.20639406603073	-17.8682939907524
-4.19970507787993	-17.8472324442518
-4.19306053516126	-17.8281808138506
-4.18645985112991	-17.8073716663944
-4.17990245058375	-17.7876369331227
-4.17338776956256	-17.7689936753259
-4.16691525505694	-17.7485502673368
-4.16048436472665	-17.7291950432477
-4.15409456662788	-17.7109452330606
-4.14774533894922	-17.6908528822876
-4.14143616975595	-17.6718628293361
-4.13516655674236	-17.6539923395899
-4.12893600699172	-17.6342372533021
-4.1227440367438	-17.6155987989162
-4.11659017116942	-17.5980943424988
-4.11047394415199	-17.5786634197084
-4.10439489807561	-17.5603637345287
-4.09835258361964	-17.5432127190086
-4.09234655955943	-17.5240936321374
-4.08637639257293	-17.5061205849538
-4.08044165705311	-17.4893110897618
-4.07454193492592	-17.4704921192685
-4.06867681547353	-17.4539039880392
-4.06284589516273	-17.4363549383863
-4.05704877747841	-17.417824997136
-4.05128507276166	-17.4015598868089
-4.04555439805267	-17.3843115954032
-4.03985637693803	-17.3660601531007
-4.03419063940236	-17.3501077367093
-4.0285568216841	-17.3320363758598
-4.02295456613543	-17.3151670704321
-4.01738352108597	-17.2995175146484
-4.01184334071036	-17.2828406920543
-4.00633368489939	-17.2651167698001
-4.00085421913476	-17.2497607514352
-3.9954046143672	-17.232204449526
-3.98998454689786	-17.217039153432
-3.98459369826298	-17.2008103147786
-3.9792317551216	-17.1846682057818
-3.97389840914624	-17.1674356295918
-3.96859335691654	-17.1514579206987
-3.9633162998157	-17.1367529597455
-3.95806694392956	-17.1197535760226
-3.9528449999484	-17.1052264836577
-3.9476501830713	-17.0883781875558
-3.94248221291286	-17.0728117167345
-3.93734081341244	-17.0573249657193
-3.93222571274567	-17.043143462769
-3.9271366432382	-17.0265873491227
-3.92207334128165	-17.0125737578263
-3.91703554725169	-16.9961589503947
-3.91202300542815	-16.9810587607923
-3.90703546391711	-16.9660335829821
-3.90207267457498	-16.9523465920765
-3.8971343929344	-16.9362052522409
-3.89222037813197	-16.9226771150433
-3.88733039283778	-16.9066681372791
-3.88246420318661	-16.8920070178215
-3.87762157871082	-16.8774165844645
-3.87280229227487	-16.8641976900442
-3.86800612001138	-16.8497528758393
-3.86323284125872	-16.8353767466614
-3.85848223850012	-16.8197483321925
-3.85375409730417	-16.80682792812
-3.84904820626676	-16.7913211170185
-3.84436435695433	-16.7785461202615
-3.83970234384852	-16.7645037777535
-3.83506196429202	-16.7505263457783
-3.83044301843573	-16.7352553082854
-3.8258453091871	-16.7213996173101
-3.82126864215969	-16.7076070571042
-3.81671282562382	-16.6952537482399
-3.81217767045843	-16.6815919825684
-3.80766299010391	-16.6679916446443
-3.80316860051607	-16.653056683579
-3.79869432012115	-16.6395712803705
-3.79423996977177	-16.6261456634291
-3.7898053727039	-16.6141936021243
-3.78539035449478	-16.6008922537282
-3.78099474302175	-16.5862222922204
-3.77661836842195	-16.5730306028565
-3.77226106305299	-16.5598961255371
-3.76792266145439	-16.5482639820026
-3.76360300030988	-16.5352486999461
-3.75930191841049	-16.5222891529204
-3.75501925661849	-16.507920445426
-3.75075485783203	-16.4950646827215
-3.74650856695058	-16.4822632424869
-3.74228023084106	-16.4709988915823
-3.73806969830471	-16.4583109960019
-3.73387682004468	-16.4456760602771
-3.7297014486342	-16.4315916216112
-3.72554343848553	-16.4190550253615
-3.7214026458195	-16.406570079385
-3.71727892863564	-16.395657180976
-3.71317214668298	-16.3832805379744
-3.70908216143146	-16.3709542795316
-3.70500883604382	-16.3571383738779
-3.70095203534821	-16.3449054017053
-3.6969116258112	-16.3327216037806
-3.69288747551148	-16.3221450137076
-3.68887945411394	-16.3100646454684
-3.6848874328444	-16.2980322785077
-3.68091128446476	-16.2844702992808
-3.67695088324867	-16.2725265223896
-3.67300610495765	-16.2606296183874
-3.66907682681776	-16.2503752481462
-3.66516292749662	-16.2385772459323
-3.66126428708097	-16.2268250197837
-3.65738078705457	-16.2135033786873
-3.65351231027665	-16.2018353726707
-3.64965874096066	-16.1902120944041
-3.64581996465349	-16.180266835781
-3.64199586821509	-16.1687382405869
-3.63818633979842	-16.1572533502313
-3.63439126882987	-16.1441593803205
-3.63061054598996	-16.1327546409442
-3.62684406319449	-16.1230576034263
-3.62309171357594	-16.111744244539
-3.61935339146533	-16.100472974213
-3.61562899237435	-16.0875596781774
-3.61191841297781	-16.0763653648746
-3.60822155109649	-16.0652122040627
-3.60453830568019	-16.0558024906133
-3.60086857679123	-16.0447369976575
-3.59721226558812	-16.033711752623
-3.59356927430962	-16.0210050663208
-3.58993950625904	-16.0100531863528
-3.58632286578885	-15.9991406838927
-3.58271925828555	-15.9900074994188
-3.57912859015482	-15.9791791872591
-3.57555076880694	-15.9683894124657
-3.57198570264244	-15.9558788804116
-3.56843330103807	-15.9451590964942
-3.56489347433295	-15.9344770392552
-3.56136613381498	-15.925610269398
-3.55785119170754	-15.9150091370121
-3.55434856115633	-15.9044449331046
-3.55085815621657	-15.8921207644511
-3.54737989184024	-15.8816233901789
-3.54391368386375	-15.8711621853
-3.54045944899567	-15.8625523529553
-3.53701710480469	-15.8521690103207
-3.5335865697079	-15.8418210914513
-3.53016776295912	-15.8296740959282
-3.52676060463751	-15.8193900371773
-3.52336501563637	-15.8091406871839
-3.51998091765213	-15.8007788881125
-3.51660823317349	-15.7906045209717
-3.51324688547078	-15.7804641664787
-3.5098967985855	-15.7684857031326
-3.50655789731999	-15.7584064154681
-3.50323010722731	-15.7483604585028
-3.49991335460132	-15.7402383225183
-3.49660756646682	-15.7302646427758
-3.49331267056997	-15.7203236415125
-3.49002859536878	-15.7085055836163
-3.48675527002381	-15.6986230228058
-3.48349262438899	-15.6906945604906
-3.48024058900261	-15.6808821388085
-3.47699909507844	-15.6711013420037
-3.47376807449699	-15.6594110885913
-3.47054745979695	-15.6496866601041
-3.4673371841667	-15.6399932426648
-3.46413718143603	-15.6322903389078
-3.46094738606793	-15.6226646368744
-3.45776773315055	-15.6130693625079
-3.45459815838927	-15.6015258141295
-3.45143859809891	-15.591984544602
-3.44828898919601	-15.5824731279755
-3.44514926919134	-15.5749887035276
-3.44201937618241	-15.5655427073494
-3.43889924884617	-15.5561260073408
-3.43578882643178	-15.5447222789028
-3.43268804875353	-15.5353573547702
-3.42959685618386	-15.5260211870016
-3.42651518964645	-15.5187485583533
-3.42344299060948	-15.5094756411958
-3.42038020107893	-15.5002309533304
-3.41732676359204	-15.4889605423325
-3.41428262121081	-15.4797655231767
-3.41124771751566	-15.4705982200491
-3.40822199659912	-15.4635310632601
-3.4052054030597	-15.4544249619432
-3.40219788199574	-15.4453460793267
-3.39919937899948	-15.4342028310452
-3.39620984015112	-15.4251716195624
-3.39322921201298	-15.4161671418306
-3.39025744162382	-15.4092994751452
-3.38729447649317	-15.4003542593991
-3.38434026459573	-15.3914353020463
-3.38139475436598	-15.3804133897318
-3.37845789469267	-15.3715402153947
-3.37552963491358	-15.3648344482989
-3.37260992481024	-15.356018995108
-3.36969871460279	-15.345074886125
-3.36679595494482	-15.3363040096162
-3.36390159691846	-15.327558337911
-3.36101559202932	-15.3188377267708
-3.35813789220171	-15.3123212831668
-3.35526844977376	-15.3014711046708
-3.35240721749272	-15.295016611648
-3.34955414851032	-15.2864010820674
-3.34670919637809	-15.2756055490049
